iter	Passed	Remaining
564	4295	755929
565	4303	755951
566	4309	755754
567	4316	755548
568	4322	755386
569	4330	755382
570	4336	755198
571	4343	755027
572	4350	754858
573	4356	754679
574	4363	754500
575	4369	754295
576	4377	754303
577	4384	754118
578	4390	753978
579	4399	754129
580	4406	753999
581	4413	753834
582	4419	753656
583	4426	753513
584	4434	753521
585	4441	753474
586	4447	753275
587	4454	753105
588	4461	752939
589	4467	752781
590	4475	752825
591	4482	752628
592	4488	752469
593	4497	752652
594	4504	752548
595	4511	752374
596	4517	752193
597	4524	752002
598	4532	752156
599	4539	752100
600	4546	751955
601	4553	751789
602	4559	751591
603	4566	751418
604	4573	751401
605	4580	751284
606	4589	751459
607	4601	752147
608	4609	752317
609	4618	752550
610	4627	752671
611	4634	752656
612	4641	752464
613	4647	752296
614	4654	752155
615	4660	751986
616	4667	751826
617	4675	751910
618	4682	751744
619	4689	751624
620	4697	751782
621	4704	751622
622	4710	751456
623	4717	751278
624	4724	751127
625	4731	751177
626	4738	751002
627	4745	750856
628	4751	750694
629	4758	750518
630	4767	750846
631	4779	751463
632	4788	751744
633	4797	751926
634	4804	751783
635	4810	751615
636	4817	751499
637	4824	751320
638	4832	751373
639	4838	751197
640	4845	751055
641	4851	750906
642	4858	750726
643	4864	750557
644	4871	750404
645	4879	750402
646	4885	750272
647	4894	750384
648	4901	750392
649	4910	750538
650	4919	750723
651	4926	750597
652	4936	751049
653	4943	750950
654	4953	751341
655	4961	751379
656	4969	751405
657	4978	751704
658	4986	751674
659	4998	752306
660	5005	752208
661	5014	752438
662	5020	752284
663	5031	752737
664	5038	752589
665	5047	752849
666	5054	752694
667	5063	752939
668	5070	752800
669	5079	753125
670	5086	752988
671	5097	753429
672	5104	753309
673	5111	753314
674	5118	753152
675	5125	753047
676	5132	753035
677	5139	752894
678	5146	752753
679	5152	752571
680	5159	752425
681	5165	752284
682	5173	752328
683	5180	752208
684	5187	752040
685	5195	752214
686	5202	752103
687	5209	751965
688	5218	752199
689	5225	752114
690	5235	752461
691	5245	752731
692	5253	752855
693	5260	752717
694	5266	752550
695	5274	752563
696	5281	752401
697	5287	752288
698	5296	752444
699	5303	752299
700	5309	752150
701	5316	751988
702	5322	751850
703	5330	751867
704	5337	751701
705	5343	751558
706	5350	751401
707	5356	751227
708	5363	751103
709	5370	751063
710	5377	750964
711	5384	750821
712	5392	750955
713	5400	751025
714	5407	750884
715	5414	750829
716	5421	750705
717	5429	750733
718	5435	750610
719	5442	750456
720	5448	750296
721	5455	750136
722	5462	750012
723	5468	749884
724	5476	749904
725	5483	749759
726	5491	749832
727	5499	749868
728	5505	749736
729	5512	749599
730	5518	749449
731	5530	750014
732	5540	750297
733	5549	750450
734	5555	750318
735	5562	750210
736	5569	750081
737	5576	750076
738	5583	749943
739	5591	750026
740	5599	750050
741	5605	749908
742	5612	749784
743	5619	749657
744	5625	749513
745	5633	749558
746	5640	749408
747	5646	749266
748	5653	749121
749	5659	748963
750	5666	748840
751	5674	748857
752	5680	748726
753	5688	748719
754	5696	748786
755	5703	748670
756	5709	748547
757	5716	748410
758	5724	748543
759	5735	748884
760	5743	749011
761	5751	749093
762	5758	748962
763	5765	748817
764	5773	748871
765	5779	748745
766	5787	748720
767	5795	748792
768	5801	748659
769	5808	748530
770	5815	748406
771	5821	748252
772	5829	748248
773	5835	748099
774	5842	747997
775	5848	747865
776	5855	747744
777	5862	747623
778	5869	747599
779	5876	747506
780	5882	747371
781	5891	747536
782	5898	747452
783	5905	747333
784	5911	747201
785	5918	747073
786	5925	746943
787	5932	746933
788	5939	746820
789	5945	746700
790	5952	746568
791	5959	746445
792	5965	746305
793	5973	746310
794	5979	746207
795	5987	746268
796	5995	746276
797	6002	746139
798	6008	746038
799	6015	745912
800	6021	745778
801	6029	745792
802	6036	745658
803	6042	745534
804	6049	745405
805	6055	745283
806	6062	745153
807	6070	745177
808	6076	745055
809	6083	744999
810	6092	745169
811	6099	745042
812	6105	744913
813	6112	744804
814	6118	744672
815	6126	744640
816	6133	744544
817	6139	744437
818	6146	744320
819	6152	744201
820	6159	744088
821	6167	744084
822	6173	743992
823	6180	743861
824	6189	744008
825	6196	743952
826	6202	743839
827	6209	743775
828	6216	743681
829	6234	744854
830	6249	745770
831	6258	746019
832	6268	746270
833	6275	746234
834	6282	746163
835	6291	746282
836	6300	746433
837	6309	746571
838	6317	746719
839	6324	746598
840	6332	746623
841	6338	746488
842	6345	746369
843	6351	746236
844	6358	746109
845	6365	746088
846	6372	745976
847	6378	745859
848	6386	745821
849	6395	745979
850	6401	745865
851	6408	745746
852	6415	745748
853	6422	745664
854	6431	745817
855	6438	745742
856	6446	745760
857	6453	745669
858	6460	745672
859	6469	745750
860	6476	745772
861	6483	745646
862	6493	745948
863	6500	745906
864	6508	745891
865	6514	745773
866	6521	745661
867	6530	745777
868	6536	745706
869	6544	745734
870	6551	745651
871	6559	745661
872	6567	745684
873	6575	745717
874	6581	745614
875	6591	745833
876	6598	745845
877	6606	745848
878	6613	745761
879	6620	745696
880	6627	745614
881	6634	745621
882	6641	745555
883	6648	745438
884	6655	745347
885	6662	745261
886	6670	745404
887	6677	745325
888	6685	745323
889	6694	745488
890	6701	745442
891	6708	745384
892	6715	745308
893	6723	745312
894	6731	745357
895	6738	745350
896	6745	745270
897	6753	745269
898	6760	745204
899	6768	745331
900	6775	745252
901	6783	745253
902	6792	745430
903	6800	745442
904	6807	745377
905	6814	745297
906	6821	745308
907	6829	745316
908	6837	745345
909	6844	745255
910	6851	745224
911	6858	745118
912	6866	745170
913	6872	745083
914	6879	744978
915	6887	745002
916	6895	745067
917	6902	744966
918	6908	744837
919	6915	744731
920	6921	744634
921	6929	744629
922	6936	744530
923	6942	744416
924	6949	744325
925	6955	744223
926	6962	744131
927	6970	744150
928	6976	744044
929	6988	744455
930	7000	744883
931	7007	744882
932	7015	744899
933	7021	744788
934	7030	744845
935	7037	744823
936	7044	744778
937	7052	744838
938	7059	744797
939	7070	745075
940	7078	745139
941	7087	745286
942	7097	745604
943	7104	745492
944	7113	745652
945	7120	745590
946	7131	745888
947	7137	745806
948	7147	745963
949	7153	745853
950	7162	745962
951	7170	745999
952	7179	746150
953	7186	746136
954	7197	746514
955	7204	746398
956	7213	746577
957	7220	746475
958	7230	746737
959	7237	746628
960	7244	746639
961	7257	747115
962	7268	747513
963	7276	747496
964	7282	747388
965	7291	747519
966	7298	747417
967	7304	747325
968	7311	747216
969	7317	747096
970	7324	746999
971	7332	747003
972	7338	746907
973	7345	746809
974	7351	746696
975	7358	746608
976	7367	746694
977	7373	746611
978	7380	746516
979	7388	746584
980	7396	746574
981	7403	746476
982	7409	746387
983	7416	746279
984	7422	746173
985	7430	746180
986	7437	746063
987	7443	745954
988	7450	745844
989	7456	745738
990	7463	745637
991	7470	745632
992	7477	745527
993	7484	745516
994	7493	745573
995	7499	745472
996	7506	745370
997	7512	745259
998	7519	745164
999	7525	745069
1000	7533	745078
1001	7541	745063
1002	7547	744976
1003	7554	744869
1004	7560	744774
1005	7569	744817
1006	7575	744707
1007	7582	744656
1008	7590	744719
1009	7597	744639
1010	7606	744749
1011	7614	744851
1012	7622	744837
1013	7631	745030
1014	7639	745052
