iter	RMSE
1665	2.223968201
1666	2.223577325
1667	2.223469841
1668	2.223218175
1669	2.2225196
1670	2.222077992
1671	2.221932639
1672	2.220495039
1673	2.220242977
1674	2.220098384
1675	2.219999133
1676	2.218894344
1677	2.218153862
1678	2.217875434
1679	2.217532729
1680	2.217255768
1681	2.216621071
1682	2.21509676
1683	2.214954527
1684	2.214839615
1685	2.214554647
1686	2.214255375
1687	2.213973608
1688	2.213724656
1689	2.213152558
1690	2.212741579
1691	2.212483154
1692	2.211991817
1693	2.21184608
1694	2.209794349
1695	2.209612582
1696	2.209297758
1697	2.208022726
1698	2.206148586
1699	2.205791283
1700	2.204951247
1701	2.204293544
1702	2.203854708
1703	2.203504462
1704	2.203256653
1705	2.20271643
1706	2.201948681
1707	2.199808291
1708	2.199585152
1709	2.197159681
1710	2.19658283
1711	2.195480978
1712	2.194104869
1713	2.193755084
1714	2.193326726
1715	2.192260793
1716	2.192046007
1717	2.191765823
1718	2.191076455
1719	2.189397304
1720	2.188836122
1721	2.188056332
1722	2.187937966
1723	2.187784359
1724	2.187614096
1725	2.186961049
1726	2.185760183
1727	2.185503109
1728	2.183178585
1729	2.182454694
1730	2.181617713
1731	2.181431185
1732	2.180542686
1733	2.180243088
1734	2.179837553
1735	2.179366571
1736	2.178489016
1737	2.178068395
1738	2.177553806
1739	2.176850966
1740	2.176361069
1741	2.174879926
1742	2.174628254
1743	2.173508082
1744	2.172986605
1745	2.171926789
1746	2.169475075
1747	2.168471375
1748	2.166830511
1749	2.166460216
1750	2.166391484
1751	2.165870361
1752	2.165105097
1753	2.164793445
1754	2.164129039
1755	2.162290758
1756	2.162130479
1757	2.16157248
1758	2.160050114
1759	2.15784199
1760	2.15740278
1761	2.156673813
1762	2.156331132
1763	2.155605856
1764	2.154828428
1765	2.152794588
1766	2.152190739
1767	2.151306762
1768	2.151259992
1769	2.15023468
1770	2.149819953
1771	2.149155
1772	2.147251823
1773	2.14702574
1774	2.146873154
1775	2.145249697
1776	2.143663637
1777	2.143461052
1778	2.143274464
1779	2.142916304
1780	2.142191504
1781	2.141114948
1782	2.141014699
1783	2.139332591
1784	2.138797599
1785	2.137434027
1786	2.136851884
1787	2.135864147
1788	2.132915495
1789	2.132581046
1790	2.131377803
1791	2.129776044
1792	2.129438948
1793	2.128950244
1794	2.128697395
1795	2.127234821
1796	2.126923553
1797	2.126651024
1798	2.123508894
1799	2.121723668
1800	2.121639169
1801	2.12107948
1802	2.121003189
1803	2.120364996
1804	2.120097069
1805	2.119733585
1806	2.119137964
1807	2.1189162
1808	2.118674762
1809	2.118344315
1810	2.118109104
1811	2.117514696
1812	2.11715882
1813	2.116436323
1814	2.116275117
1815	2.115842115
1816	2.115224208
1817	2.114823635
1818	2.114574919
1819	2.114338899
1820	2.114069526
1821	2.113887286
1822	2.112860955
1823	2.112696581
1824	2.110510685
1825	2.11008734
1826	2.110022925
1827	2.109516674
1828	2.109056652
1829	2.10767857
1830	2.107526178
1831	2.107215809
1832	2.106996977
1833	2.106073867
1834	2.10296342
1835	2.101997188
1836	2.101710314
1837	2.10150595
1838	2.100812936
1839	2.100607351
1840	2.09950018
1841	2.098684014
1842	2.098355143
1843	2.096476249
1844	2.096136474
1845	2.094501688
1846	2.094330922
1847	2.094055954
1848	2.093007672
1849	2.092257436
1850	2.091661213
1851	2.091363003
1852	2.091008439
1853	2.090892985
1854	2.090532975
1855	2.090134207
1856	2.089745393
1857	2.087892288
1858	2.086957824
1859	2.085315567
1860	2.085096672
1861	2.084819073
1862	2.08438699
1863	2.084150074
1864	2.083619364
1865	2.083287466
1866	2.083059951
1867	2.082745556
1868	2.082116125
1869	2.081823477
1870	2.079911614
1871	2.079452681
1872	2.078927179
1873	2.078468201
1874	2.077950975
1875	2.077435004
1876	2.076829542
1877	2.07491452
1878	2.073332054
1879	2.072750784
1880	2.072081887
1881	2.071785978
1882	2.071607425
1883	2.070857916
1884	2.070488579
1885	2.069618092
1886	2.069355681
1887	2.069045955
1888	2.068148732
1889	2.067513344
1890	2.06648011
1891	2.065089401
1892	2.064781103
1893	2.064596332
1894	2.063872519
1895	2.063027182
1896	2.061354856
1897	2.060453442
1898	2.060347787
1899	2.060225891
1900	2.059275713
1901	2.059064602
1902	2.058706118
1903	2.057008251
1904	2.05681304
1905	2.056231463
1906	2.055871743
1907	2.055017158
1908	2.054708303
1909	2.05446185
1910	2.053205475
1911	2.052638235
1912	2.051274294
1913	2.048406148
1914	2.047529811
1915	2.047339054
1916	2.046981205
1917	2.045330883
1918	2.044410872
1919	2.043971889
1920	2.04374772
1921	2.041918265
1922	2.040933792
1923	2.0403699
1924	2.040099625
1925	2.039813109
1926	2.039569039
1927	2.038981856
1928	2.038049769
1929	2.037827586
1930	2.037512618
1931	2.037268242
1932	2.036853513
1933	2.036391661
1934	2.035697943
1935	2.035154624
1936	2.034055249
1937	2.033949782
1938	2.03347595
1939	2.032410924
1940	2.031986809
1941	2.030817572
1942	2.030584839
1943	2.029448862
1944	2.028360029
1945	2.027303034
1946	2.026482923
1947	2.02547425
1948	2.023682414
1949	2.023476191
1950	2.022667194
1951	2.022458906
1952	2.021276562
1953	2.020996934
1954	2.019436401
1955	2.019137406
1956	2.018399816
1957	2.01771264
1958	2.017313577
1959	2.017017678
1960	2.016487843
1961	2.016272757
1962	2.016074459
1963	2.015251764
1964	2.014160527
1965	2.013431433
1966	2.013248326
1967	2.013025001
1968	2.012964191
1969	2.012109094
1970	2.011161794
1971	2.010413244
1972	2.009520255
1973	2.008309396
1974	2.007971142
1975	2.007670033
1976	2.007483747
1977	2.006858319
1978	2.006167212
1979	2.005262779
1980	2.004958524
1981	2.003798589
1982	2.003318675
1983	2.003142062
1984	2.002635336
1985	2.002092935
1986	2.001698732
1987	2.001097172
1988	2.000806875
1989	2.000626932
1990	2.000106041
1991	1.999353597
1992	1.999042468
1993	1.998482824
1994	1.997903791
1995	1.997604602
1996	1.996936862
1997	1.995938788
1998	1.995429326
1999	1.995001711
2000	1.994473393
2001	1.993748176
2002	1.993532486
2003	1.993176041
2004	1.991889825
2005	1.98993751
2006	1.989796582
2007	1.989336894
2008	1.988579746
2009	1.988235092
2010	1.987699471
2011	1.98715343
2012	1.986618785
2013	1.986258907
2014	1.985641652
2015	1.985427553
2016	1.985310563
2017	1.984948293
2018	1.984795159
2019	1.983923145
2020	1.983604192
2021	1.982227506
2022	1.982012699
2023	1.981574891
2024	1.981430377
2025	1.981175382
2026	1.980901215
2027	1.980754988
2028	1.9800171
2029	1.979446168
2030	1.978965363
2031	1.978226278
2032	1.977765272
2033	1.977134775
2034	1.976657641
2035	1.976234969
2036	1.975482785
2037	1.97529036
2038	1.974749168
2039	1.973796973
2040	1.973466182
2041	1.972771715
2042	1.972528541
2043	1.972056622
2044	1.969470546
2045	1.96815902
2046	1.967991873
2047	1.967609438
2048	1.967222368
2049	1.966046089
2050	1.965581139
2051	1.964873844
2052	1.964647357
2053	1.964327804
2054	1.964085633
2055	1.963322013
2056	1.962861307
2057	1.960981269
2058	1.959998221
2059	1.959305503
2060	1.959000805
2061	1.958656401
2062	1.957772982
2063	1.956655898
2064	1.956525528
2065	1.956330209
2066	1.955853344
2067	1.954653702
2068	1.953974056
2069	1.953735243
2070	1.952795288
2071	1.952699996
2072	1.952577952
2073	1.95198934
2074	1.951762613
2075	1.950936851
2076	1.950318959
2077	1.950066742
2078	1.949700817
2079	1.949283232
2080	1.949028558
2081	1.948441504
2082	1.947655901
2083	1.947302594
2084	1.946407083
2085	1.946106143
2086	1.945840434
2087	1.94578002
2088	1.944917175
2089	1.944791467
2090	1.944305522
2091	1.943760282
2092	1.943491043
2093	1.941834477
2094	1.941576768
2095	1.939591546
2096	1.939259059
2097	1.938595976
2098	1.938182782
2099	1.937555991
2100	1.937350801
2101	1.937000937
2102	1.936858754
2103	1.936368274
2104	1.935387347
2105	1.935013924
2106	1.934080133
2107	1.933823053
2108	1.933575929
2109	1.933539839
2110	1.933473307
2111	1.932828427
2112	1.932579493
2113	1.931768706
2114	1.931642861
2115	1.931471516
2116	1.931184418
2117	1.930480941
2118	1.930241278
2119	1.929838844
2120	1.929464246
2121	1.928719173
2122	1.928457121
2123	1.928013519
2124	1.927583529
2125	1.927330571
2126	1.926257263
2127	1.925421904
2128	1.924894373
2129	1.924877517
2130	1.92451391
2131	1.924058707
2132	1.923428127
2133	1.923386326
2134	1.923246256
2135	1.922891636
2136	1.922218218
2137	1.922053341
2138	1.920547896
2139	1.920214774
2140	1.919948242
2141	1.919462028
2142	1.918771768
2143	1.918615394
2144	1.918337841
2145	1.918198213
2146	1.917480658
2147	1.915836335
2148	1.915509226
2149	1.915365516
2150	1.913088856
2151	1.912188642
2152	1.91198576
2153	1.91146901
2154	1.910396061
2155	1.909985929
2156	1.909696079
2157	1.909432997
2158	1.90922003
2159	1.908895005
2160	1.907951586
2161	1.907745796
2162	1.907291979
2163	1.90605271
2164	1.905757052
2165	1.905510143
2166	1.905199251
2167	1.903192686
2168	1.902937255
2169	1.902179682
2170	1.901977223
2171	1.901102445
2172	1.899714407
2173	1.899384917
2174	1.899014627
2175	1.898737587
2176	1.898509214
2177	1.897869303
2178	1.897689633
2179	1.897473629
2180	1.896389387
2181	1.895965254
2182	1.895611756
2183	1.895015889
2184	1.893412946
2185	1.89292822
2186	1.892732227
2187	1.892654168
2188	1.892406466
2189	1.892288732
2190	1.891735385
2191	1.891022256
2192	1.890857658
2193	1.890798588
2194	1.890614613
2195	1.890530401
2196	1.890384553
2197	1.890266057
2198	1.889776263
2199	1.889505587
2200	1.88916716
2201	1.888960884
2202	1.888704261
2203	1.888155044
2204	1.887951379
2205	1.887193822
2206	1.886797427
2207	1.886714965
2208	1.886467522
2209	1.886162983
2210	1.88600404
2211	1.88566699
2212	1.885066564
2213	1.884705253
2214	1.884176555
2215	1.883836841
2216	1.883621535
2217	1.882962829
2218	1.882080765
2219	1.881585179
2220	1.881049031
2221	1.880840691
2222	1.880589753
2223	1.879926417
2224	1.879675904
2225	1.879509815
2226	1.879134287
2227	1.878832349
2228	1.878412403
2229	1.878104574
2230	1.877741036
2231	1.877246722
2232	1.876959072
2233	1.876553548
2234	1.876380809
2235	1.875397328
2236	1.87525138
2237	1.874847963
2238	1.873525257
2239	1.873278459
2240	1.873063063
2241	1.872737905
2242	1.872370517
2243	1.871768028
2244	1.871215658
2245	1.870927312
2246	1.869884117
2247	1.869546476
2248	1.869116751
2249	1.868829822
2250	1.868349704
2251	1.868066589
2252	1.867927977
2253	1.867777746
2254	1.86767633
2255	1.866800109
2256	1.865560728
2257	1.865273394
2258	1.86351634
2259	1.86305472
2260	1.862651984
2261	1.862417102
2262	1.861569403
2263	1.85992068
2264	1.859533957
2265	1.858782836
2266	1.858320966
2267	1.85803443
2268	1.857344921
2269	1.856280085
2270	1.855814764
2271	1.855755623
2272	1.855479503
2273	1.855349114
2274	1.854769581
2275	1.854436905
2276	1.853267091
2277	1.853052596
2278	1.852893349
2279	1.85275028
2280	1.852571681
2281	1.852056084
2282	1.851637503
2283	1.851121877
2284	1.850852527
2285	1.850688317
2286	1.850202449
2287	1.849729611
2288	1.849491241
2289	1.849361468
2290	1.848882975
2291	1.848268126
2292	1.848086659
2293	1.846806725
2294	1.846696971
2295	1.846463867
2296	1.846164877
2297	1.845606406
2298	1.845517102
2299	1.845015012
2300	1.844848391
2301	1.844534192
2302	1.844348424
2303	1.844132142
2304	1.843870986
2305	1.84361913
2306	1.843186207
2307	1.843079205
2308	1.84185562
2309	1.840883638
2310	1.840579265
2311	1.839557386
2312	1.838600983
2313	1.838066999
2314	1.837682556
2315	1.836437618
2316	1.836235123
2317	1.835118681
2318	1.834465891
2319	1.833703899
2320	1.831483537
2321	1.829999648
2322	1.829909317
2323	1.829655858
2324	1.829329187
2325	1.828632445
2326	1.828001392
2327	1.826997623
2328	1.82670375
2329	1.826564343
2330	1.825325778
2331	1.824119895
2332	1.823802317
2333	1.823559523
2334	1.821834689
2335	1.821560916
2336	1.821106813
2337	1.821023309
2338	1.819782461
2339	1.819433365
2340	1.818797606
2341	1.818455195
2342	1.817955801
2343	1.817685412
2344	1.817054474
2345	1.816929791
2346	1.816544521
2347	1.816244287
2348	1.815685707
2349	1.815579357
2350	1.815476702
2351	1.815273345
2352	1.814877761
2353	1.81435331
2354	1.813621099
2355	1.813162693
2356	1.812778433
2357	1.811499345
2358	1.811250037
2359	1.811076299
2360	1.810758305
2361	1.81056059
2362	1.808737481
2363	1.808447756
2364	1.808381986
2365	1.807660506
2366	1.806792984
2367	1.806659723
2368	1.806606833
2369	1.806156047
2370	1.806017747
2371	1.804005257
2372	1.803188092
2373	1.802982766
2374	1.802756786
2375	1.802678894
2376	1.802415563
2377	1.801613408
2378	1.8013392
2379	1.800713729
2380	1.800574143
2381	1.800258103
2382	1.799994763
2383	1.799723112
2384	1.798720311
2385	1.798225326
2386	1.797742399
2387	1.797341672
2388	1.797190422
2389	1.7966387
2390	1.796447019
2391	1.796137191
2392	1.796059443
2393	1.795510939
2394	1.794455758
2395	1.794309381
2396	1.794165992
2397	1.793291206
2398	1.791833674
2399	1.791645185
2400	1.791070764
2401	1.790643297
2402	1.790135067
2403	1.789562913
2404	1.789169421
2405	1.789076329
2406	1.788954857
2407	1.787315583
2408	1.786901163
2409	1.786593519
2410	1.78640777
2411	1.785740677
2412	1.784745092
2413	1.78425522
2414	1.784043153
2415	1.783574019
2416	1.783064218
2417	1.782714349
2418	1.782155904
2419	1.78204877
2420	1.781317806
2421	1.781154688
2422	1.780743815
2423	1.780068445
2424	1.779424478
2425	1.779358468
2426	1.778619149
2427	1.77829248
2428	1.778072716
2429	1.777972947
2430	1.777543188
2431	1.776780093
2432	1.776012873
2433	1.77590989
2434	1.774876914
2435	1.774483233
2436	1.774175256
2437	1.773467692
2438	1.773349768
2439	1.772178544
2440	1.772077706
2441	1.771806801
2442	1.771200861
2443	1.771148055
2444	1.77084799
2445	1.770497216
2446	1.7701215
2447	1.769435786
2448	1.769066493
2449	1.768880278
2450	1.768703477
2451	1.768532297
2452	1.76776248
2453	1.766773542
2454	1.766072977
2455	1.765665394
2456	1.764941838
2457	1.764575873
2458	1.764419424
2459	1.763795948
2460	1.763422877
2461	1.762590587
2462	1.761802604
2463	1.761435923
2464	1.761194976
2465	1.760676807
2466	1.759900089
2467	1.759546107
2468	1.759368613
2469	1.759011196
2470	1.758705794
2471	1.758338741
2472	1.758228777
2473	1.757169316
2474	1.755541371
2475	1.75463561
2476	1.75431821
2477	1.754107883
2478	1.753283133
2479	1.753022249
2480	1.752854493
2481	1.751509374
2482	1.7513655
2483	1.751122462
2484	1.750311584
2485	1.749052837
2486	1.748356769
2487	1.74769138
2488	1.74720586
2489	1.746918488
2490	1.746696087
2491	1.746080385
2492	1.745663109
2493	1.745260338
2494	1.745189609
2495	1.744786682
2496	1.744542228
2497	1.744479313
2498	1.743946645
2499	1.743427832
2500	1.743037525
2501	1.742727022
2502	1.742133174
2503	1.741866024
2504	1.741569505
2505	1.74146133
2506	1.740437231
2507	1.740146121
2508	1.739900306
2509	1.738486509
2510	1.737479593
2511	1.737295941
2512	1.737039141
2513	1.735599504
2514	1.735232879
2515	1.734415045
2516	1.734074319
2517	1.73391502
2518	1.732886191
2519	1.732593828
2520	1.732241632
2521	1.731266672
2522	1.730733073
2523	1.729352178
2524	1.729139374
2525	1.728957696
2526	1.728706651
2527	1.728638326
2528	1.728372042
2529	1.728068432
2530	1.727756891
2531	1.727203259
2532	1.726891284
2533	1.726740402
2534	1.726522609
2535	1.726275172
2536	1.726020836
2537	1.72567951
2538	1.725196297
2539	1.724814015
2540	1.724252337
2541	1.723588229
2542	1.723224778
2543	1.722954343
2544	1.722708724
2545	1.722363345
2546	1.721818664
2547	1.721454629
2548	1.72120778
2549	1.720822935
2550	1.72056364
2551	1.720346892
2552	1.720272406
2553	1.720025555
2554	1.719119195
2555	1.71856336
2556	1.718312638
2557	1.717188133
2558	1.716886628
2559	1.716739121
2560	1.716048553
2561	1.715926315
2562	1.715803656
2563	1.715285006
2564	1.714873094
2565	1.714655639
2566	1.714354899
2567	1.71406527
2568	1.713492623
2569	1.712488446
2570	1.712281789
2571	1.711916323
2572	1.71125609
2573	1.710971404
2574	1.710747013
2575	1.710441353
2576	1.710215998
2577	1.709672916
2578	1.709567038
2579	1.709418623
2580	1.709061302
2581	1.708960246
2582	1.708156455
2583	1.707980047
2584	1.706928082
2585	1.706696854
2586	1.706086661
2587	1.705849427
2588	1.705552797
2589	1.705418987
2590	1.705090024
2591	1.704994936
2592	1.704913385
2593	1.704540647
2594	1.704283694
2595	1.703914037
2596	1.703803794
2597	1.703412236
2598	1.702915646
2599	1.702722219
2600	1.70249662
2601	1.702450729
2602	1.701861567
2603	1.701353562
2604	1.700983848
2605	1.700955447
2606	1.700740812
2607	1.700031772
2608	1.699677701
2609	1.69943196
2610	1.699204435
2611	1.699074571
2612	1.6989449
2613	1.698699633
2614	1.698489722
2615	1.697720851
2616	1.69762863
2617	1.696956381
2618	1.696778391
2619	1.694799933
2620	1.694228276
2621	1.693989164
2622	1.693543326
2623	1.693306321
2624	1.693156294
2625	1.692821299
2626	1.692413171
2627	1.69205799
2628	1.691627953
2629	1.689986667
2630	1.689800468
2631	1.688599679
2632	1.688099289
2633	1.687552619
2634	1.685884428
2635	1.685756869
2636	1.685541444
2637	1.685393872
2638	1.68524167
2639	1.685104377
2640	1.684892298
2641	1.684775054
2642	1.683903695
2643	1.683442095
2644	1.68304332
2645	1.682921329
2646	1.682794292
2647	1.68240171
2648	1.682038558
2649	1.681329325
2650	1.681195998
2651	1.679881775
2652	1.679157288
2653	1.678750404
2654	1.677927434
2655	1.677662651
2656	1.677494689
2657	1.676812328
2658	1.676153828
2659	1.675766489
2660	1.675105376
2661	1.67488434
2662	1.674123651
2663	1.673787016
2664	1.673564989
2665	1.673373536
2666	1.672927477
2667	1.6728258
2668	1.672260118
2669	1.672023253
2670	1.671903456
2671	1.67167691
2672	1.671571175
2673	1.671180311
2674	1.670894973
2675	1.670001361
2676	1.669909818
2677	1.669631012
2678	1.66915382
2679	1.668318376
2680	1.668045996
2681	1.667937802
2682	1.667806753
2683	1.667709715
2684	1.667410291
2685	1.667257398
2686	1.666461414
2687	1.666271532
2688	1.66600403
2689	1.665811933
2690	1.664916502
2691	1.664559821
2692	1.664228241
2693	1.66314598
2694	1.66237667
2695	1.661424691
2696	1.661094124
2697	1.660881413
2698	1.660209878
2699	1.658802041
2700	1.658449785
2701	1.658061947
2702	1.657951196
2703	1.657353949
2704	1.657037711
2705	1.65671671
2706	1.65562367
2707	1.655230734
2708	1.655031084
2709	1.65434692
2710	1.65280173
2711	1.651861662
2712	1.651711105
2713	1.65147419
2714	1.651315795
2715	1.651057217
2716	1.650727164
2717	1.650623744
2718	1.649245277
2719	1.649045341
2720	1.648641896
2721	1.647473466
2722	1.646867849
2723	1.646091773
2724	1.645844795
2725	1.645696444
2726	1.644738002
2727	1.644201253
2728	1.643166465
2729	1.642977277
2730	1.642223347
2731	1.641116812
2732	1.640725351
2733	1.640386084
2734	1.640301151
2735	1.639425798
2736	1.638604685
2737	1.638060973
2738	1.637386368
2739	1.637312905
2740	1.637212208
2741	1.636779173
2742	1.636473939
2743	1.636257565
2744	1.636039675
2745	1.635893325
2746	1.635068855
2747	1.634558202
2748	1.633812264
2749	1.633556962
2750	1.633338923
2751	1.632883092
2752	1.632409618
2753	1.63226168
2754	1.631676405
2755	1.631028656
2756	1.630671474
2757	1.629986311
2758	1.629800711
2759	1.629558394
2760	1.629374895
2761	1.628053074
2762	1.627576174
2763	1.627139816
2764	1.626855048
2765	1.62672201
2766	1.62653806
2767	1.625928588
2768	1.625663149
2769	1.625414836
2770	1.625204825
2771	1.624918807
2772	1.624746531
2773	1.62468608
2774	1.624085283
2775	1.623912815
2776	1.623706597
2777	1.623374398
2778	1.623140012
2779	1.622891303
2780	1.622816246
2781	1.622698029
2782	1.622476239
2783	1.62191953
2784	1.621713775
2785	1.621508518
2786	1.621216703
2787	1.620786362
2788	1.62026831
2789	1.620174138
2790	1.619963211
2791	1.619611187
2792	1.619238134
2793	1.618378448
2794	1.617892268
2795	1.617739256
2796	1.617145253
2797	1.616560712
2798	1.616295928
2799	1.616261443
2800	1.616051398
2801	1.615820774
2802	1.61551009
2803	1.615283816
2804	1.614214743
2805	1.614130655
2806	1.613882107
2807	1.613159905
2808	1.612860206
2809	1.612616085
2810	1.612243564
2811	1.611131906
2812	1.611061752
2813	1.610733244
2814	1.610490293
2815	1.610218986
2816	1.610101232
2817	1.610024476
2818	1.609960521
2819	1.609356281
2820	1.609250559
2821	1.609086461
2822	1.608792322
2823	1.607457316
2824	1.607348762
2825	1.607285638
2826	1.606381774
2827	1.606070929
2828	1.605683602
2829	1.604868079
2830	1.604746254
2831	1.604582065
2832	1.604457456
2833	1.602955494
2834	1.602679311
2835	1.602403052
2836	1.602178836
2837	1.601381956
2838	1.601191688
2839	1.601063061
2840	1.600859293
2841	1.600467473
2842	1.60031627
2843	1.599800609
2844	1.599586674
2845	1.599457423
2846	1.598902115
2847	1.598590054
2848	1.598064303
2849	1.597824387
2850	1.597708803
2851	1.597342412
2852	1.597027545
2853	1.596128663
2854	1.595909859
2855	1.595528188
2856	1.59531977
2857	1.595082379
2858	1.594747545
2859	1.594672965
2860	1.594396299
2861	1.594079804
2862	1.593719269
2863	1.59356005
2864	1.593468616
2865	1.593354876
2866	1.593162691
2867	1.592256869
2868	1.591078483
2869	1.590786553
2870	1.590695122
2871	1.590574843
2872	1.590495179
2873	1.590040176
2874	1.589792159
2875	1.589412939
2876	1.589347771
2877	1.589262805
2878	1.588958523
2879	1.588793431
2880	1.588688233
2881	1.588459874
2882	1.588039593
2883	1.587951692
2884	1.587854885
2885	1.587737722
2886	1.587547879
2887	1.587291553
2888	1.586510173
2889	1.586204499
2890	1.585931241
2891	1.585849049
2892	1.585682571
2893	1.585550971
2894	1.585344285
2895	1.585290427
2896	1.584338222
2897	1.583593039
2898	1.582947705
2899	1.582768591
2900	1.582491909
2901	1.582145798
2902	1.581972748
2903	1.581816122
2904	1.581553679
2905	1.581213828
2906	1.581069884
2907	1.580953523
2908	1.580264731
2909	1.579743982
2910	1.578640968
2911	1.578570427
2912	1.578045664
2913	1.577635714
2914	1.576868374
2915	1.576578017
2916	1.576506088
2917	1.576158684
2918	1.576040166
2919	1.575710282
2920	1.575515704
2921	1.575048906
2922	1.57469731
2923	1.573692478
2924	1.573371568
2925	1.573115686
2926	1.572855867
2927	1.572257697
2928	1.571906405
2929	1.571749506
2930	1.571175414
2931	1.571063404
2932	1.57082012
2933	1.570661881
2934	1.570393496
2935	1.569560878
2936	1.569304339
2937	1.568474574
2938	1.568183213
2939	1.567511117
2940	1.566923677
2941	1.566535288
2942	1.566474424
2943	1.566121117
2944	1.565862225
2945	1.565518384
2946	1.565025383
2947	1.564874863
2948	1.564570835
2949	1.564424342
2950	1.563792609
2951	1.563588652
2952	1.563429021
2953	1.56330581
2954	1.563093029
2955	1.563062829
2956	1.562856005
2957	1.562435852
2958	1.562042171
2959	1.561908268
2960	1.561539844
2961	1.561411157
2962	1.560315146
2963	1.560087435
2964	1.559882564
2965	1.559093196
2966	1.558974343
2967	1.558734407
2968	1.558573823
2969	1.558139935
2970	1.557279315
2971	1.557037412
2972	1.556464743
2973	1.555738371
2974	1.555161942
2975	1.554153262
2976	1.55381316
2977	1.553588847
2978	1.55343263
2979	1.553194906
2980	1.552790389
2981	1.552126841
2982	1.551231959
2983	1.550899175
2984	1.55065991
2985	1.55054967
2986	1.550002629
2987	1.549874486
2988	1.549066014
2989	1.548581226
2990	1.547583209
2991	1.547513624
2992	1.547239109
2993	1.547060639
2994	1.546684821
2995	1.545844042
2996	1.545762138
2997	1.545326529
2998	1.545242277
2999	1.544850309
3000	1.544358978
3001	1.543931642
3002	1.543854768
3003	1.543225882
3004	1.542990029
3005	1.542570459
3006	1.542439037
3007	1.542197134
3008	1.542163737
3009	1.541678819
3010	1.541505012
3011	1.541289412
3012	1.541188617
3013	1.540374607
3014	1.540001085
3015	1.539812645
3016	1.53970829
3017	1.539539957
3018	1.539315161
3019	1.538851491
3020	1.538371516
3021	1.538206608
3022	1.537950343
3023	1.53786777
3024	1.537755696
3025	1.536968262
3026	1.536412978
3027	1.536373596
3028	1.535606136
3029	1.535431575
3030	1.535024681
3031	1.534765987
3032	1.53469891
3033	1.534355244
3034	1.534277
3035	1.533717518
3036	1.53343615
3037	1.533281312
3038	1.533093918
3039	1.532627088
3040	1.53222971
3041	1.531806145
3042	1.531370091
3043	1.531084143
3044	1.530962172
3045	1.530789628
3046	1.53043473
3047	1.529709574
3048	1.529532924
3049	1.529364786
3050	1.529188657
3051	1.528717298
3052	1.528281458
3053	1.528104688
3054	1.527843421
3055	1.527182328
3056	1.527055046
3057	1.526935787
3058	1.52651702
3059	1.525991374
3060	1.525784433
3061	1.525552541
3062	1.524680304
3063	1.524360163
3064	1.524018995
3065	1.523606747
3066	1.523267885
3067	1.523053614
3068	1.522786291
3069	1.52261367
3070	1.522464974
3071	1.522277833
3072	1.522089903
3073	1.521780464
3074	1.52169688
3075	1.520911427
3076	1.520836324
3077	1.520356428
3078	1.52018356
3079	1.519834205
3080	1.51972455
3081	1.519606947
3082	1.519542057
3083	1.518439503
3084	1.517639048
3085	1.517473197
3086	1.51686947
3087	1.516262759
3088	1.515734556
3089	1.515606816
3090	1.515009107
3091	1.514536229
3092	1.514212785
3093	1.513344375
3094	1.513110016
3095	1.513054388
3096	1.51283329
3097	1.51252083
3098	1.512479678
3099	1.512049697
3100	1.511398556
3101	1.511002294
3102	1.510429947
3103	1.51014206
3104	1.509963036
3105	1.50976123
3106	1.509718257
3107	1.509203484
3108	1.509129818
3109	1.508845166
3110	1.508799605
3111	1.508406976
3112	1.508307249
3113	1.508111943
3114	1.508024227
3115	1.507559772
3116	1.507042065
3117	1.50692986
3118	1.506720845
3119	1.505903165
3120	1.505762182
3121	1.505457235
3122	1.504896101
3123	1.504723113
3124	1.50454209
3125	1.504271221
3126	1.504197422
3127	1.504084189
3128	1.503697363
3129	1.503395979
3130	1.503312992
3131	1.50308351
3132	1.502907585
3133	1.502782543
3134	1.502618769
3135	1.50225988
3136	1.502085057
3137	1.501812792
3138	1.50160947
3139	1.501279014
3140	1.500554873
3141	1.500428787
3142	1.500302297
3143	1.500264758
3144	1.500206447
3145	1.499895285
3146	1.499672332
3147	1.499477619
3148	1.499397238
3149	1.499289688
3150	1.498252888
3151	1.498087426
3152	1.497893979
3153	1.497403204
3154	1.497193149
3155	1.496970028
3156	1.496603895
3157	1.496379479
3158	1.496224469
3159	1.496165759
3160	1.496037221
3161	1.495913362
3162	1.495478914
3163	1.495105849
3164	1.494764303
3165	1.494523493
3166	1.49441014
3167	1.493712885
3168	1.49366664
3169	1.493505071
3170	1.493255449
3171	1.493065288
3172	1.492942602
3173	1.492569574
3174	1.492376236
3175	1.492282154
3176	1.492012817
3177	1.49192744
3178	1.491773215
3179	1.491552331
3180	1.491341581
3181	1.491105085
3182	1.490818291
3183	1.490785302
3184	1.490193006
3185	1.490123691
3186	1.489940865
3187	1.489861119
3188	1.489787375
3189	1.489623396
3190	1.489172613
3191	1.488223151
3192	1.487787965
3193	1.48757485
3194	1.487053361
3195	1.486872599
3196	1.486767092
3197	1.486375552
3198	1.486319559
3199	1.486128873
3200	1.485746827
3201	1.485625045
3202	1.485477989
3203	1.4852218
3204	1.485199628
3205	1.485048961
3206	1.484765223
3207	1.484545058
3208	1.484274905
3209	1.4833595
3210	1.482961514
3211	1.482851586
3212	1.482315809
3213	1.482109894
3214	1.481995597
3215	1.481832828
3216	1.48179155
3217	1.481393148
3218	1.480787616
