iter	Passed	Remaining
1735	2934	166076
1736	2935	166082
1737	2937	166074
1738	2938	166064
1739	2940	166054
1740	2943	166123
1741	2945	166152
1742	2947	166149
1743	2948	166142
1744	2950	166145
1745	2952	166136
1746	2953	166129
1747	2955	166120
1748	2957	166142
1749	2960	166207
1750	2962	166224
1751	2964	166218
1752	2965	166222
1753	2967	166216
1754	2969	166206
1755	2970	166197
1756	2972	166192
1757	2975	166261
1758	2977	166286
1759	2979	166284
1760	2980	166292
1761	2982	166284
1762	2984	166277
1763	2985	166267
1764	2987	166266
1765	2990	166329
1766	2992	166355
1767	2994	166360
1768	2995	166359
1769	2997	166357
1770	2999	166347
1771	3000	166338
1772	3002	166338
1773	3004	166347
1774	3006	166378
1775	3008	166398
1776	3010	166405
1777	3012	166397
1778	3013	166389
1779	3015	166381
1780	3016	166379
1781	3018	166374
1782	3021	166441
1783	3023	166462
1784	3025	166468
1785	3027	166463
1786	3028	166458
1787	3030	166452
1788	3032	166461
1789	3034	166467
1790	3036	166521
1791	3039	166551
1792	3040	166556
1793	3042	166548
1794	3044	166541
1795	3045	166534
1796	3047	166549
1797	3049	166544
1798	3052	166608
1799	3054	166659
1800	3056	166653
1801	3058	166683
1802	3060	166677
1803	3062	166682
1804	3063	166675
1805	3065	166690
1806	3068	166723
1807	3070	166748
1808	3072	166760
1809	3074	166768
1810	3078	166919
1811	3080	166934
1812	3084	167073
1813	3087	167113
1814	3089	167122
1815	3091	167161
1816	3093	167182
1817	3095	167194
1818	3100	167331
1819	3102	167367
1820	3104	167381
1821	3107	167447
1822	3109	167462
1823	3111	167476
1824	3115	167622
1825	3118	167652
1826	3120	167664
1827	3122	167693
1828	3124	167707
1829	3126	167730
1830	3130	167842
1831	3133	167889
1832	3135	167913
1833	3137	167944
1834	3139	167961
1835	3141	167981
1836	3145	168095
1837	3148	168166
1838	3151	168206
1839	3153	168228
1840	3155	168227
1841	3156	168218
1842	3158	168211
1843	3161	168279
1844	3163	168305
1845	3165	168308
1846	3172	168615
1847	3175	168678
1848	3178	168743
1849	3182	168844
1850	3186	168972
1851	3188	168985
1852	3190	168998
1853	3192	169009
1854	3194	169022
1855	3196	169046
1856	3199	169099
1857	3201	169119
1858	3203	169110
1859	3204	169100
1860	3206	169089
1861	3207	169073
1862	3209	169072
1863	3211	169056
1864	3213	169117
1865	3216	169134
1866	3217	169137
1867	3219	169126
1868	3220	169116
1869	3222	169104
1870	3224	169100
1871	3225	169088
1872	3227	169081
1873	3230	169136
1874	3232	169169
1875	3234	169159
1876	3235	169147
1877	3237	169137
1878	3238	169126
1879	3240	169127
1880	3242	169119
1881	3245	169218
1882	3248	169284
1883	3250	169289
1884	3252	169277
1885	3253	169267
1886	3255	169266
1887	3257	169254
1888	3258	169262
1889	3261	169321
1890	3263	169342
1891	3265	169333
1892	3267	169324
1893	3268	169310
1894	3270	169309
1895	3271	169298
1896	3273	169298
1897	3276	169348
1898	3278	169377
1899	3280	169381
1900	3282	169370
1901	3283	169359
1902	3285	169352
1903	3286	169343
1904	3288	169334
1905	3290	169371
1906	3293	169403
1907	3295	169401
1908	3296	169390
1909	3298	169377
1910	3299	169377
1911	3301	169370
1912	3303	169362
1913	3304	169359
1914	3307	169418
1915	3309	169430
1916	3311	169420
1917	3312	169409
1918	3314	169409
1919	3316	169399
1920	3317	169397
1921	3319	169388
1922	3322	169446
1923	3324	169463
1924	3326	169462
1925	3327	169451
1926	3329	169451
1927	3331	169442
1928	3332	169435
1929	3334	169421
1930	3336	169428
1931	3338	169471
1932	3340	169493
1933	3342	169487
1934	3344	169487
1935	3345	169477
1936	3347	169478
1937	3349	169464
1938	3350	169463
1939	3353	169512
1940	3355	169532
1941	3357	169527
1942	3359	169524
1943	3361	169553
1944	3363	169545
1945	3364	169534
1946	3366	169535
1947	3369	169586
1948	3371	169600
1949	3372	169594
1950	3374	169586
1951	3376	169576
1952	3377	169567
1953	3379	169555
1954	3381	169560
1955	3383	169584
1956	3385	169613
1957	3387	169621
1958	3389	169626
1959	3390	169616
1960	3392	169605
1961	3393	169592
1962	3395	169588
1963	3397	169577
1964	3400	169634
1965	3402	169647
1966	3404	169670
1967	3406	169663
1968	3407	169650
1969	3409	169639
1970	3410	169639
1971	3412	169627
1972	3414	169647
1973	3416	169682
1974	3419	169708
1975	3420	169695
1976	3422	169682
1977	3423	169671
1978	3425	169661
1979	3426	169652
1980	3428	169641
1981	3431	169688
1982	3433	169734
1983	3435	169724
1984	3437	169714
1985	3438	169702
1986	3440	169690
1987	3441	169688
1988	3443	169676
1989	3445	169677
1990	3447	169704
1991	3450	169743
1992	3451	169742
1993	3453	169732
1994	3454	169721
1995	3456	169720
1996	3458	169710
1997	3459	169701
1998	3462	169748
1999	3465	169785
2000	3466	169777
2001	3468	169795
2002	3470	169786
2003	3471	169779
2004	3473	169769
2005	3475	169761
2006	3477	169809
2007	3479	169821
2008	3481	169827
2009	3483	169836
2010	3485	169843
2011	3487	169860
2012	3490	169904
2013	3493	169965
2014	3495	169956
2015	3496	169947
2016	3498	169930
2017	3499	169919
2018	3501	169906
2019	3502	169896
2020	3504	169883
2021	3505	169872
2022	3508	169919
2023	3510	169909
2024	3511	169895
2025	3512	169882
2026	3514	169869
2027	3515	169856
2028	3517	169844
2029	3519	169832
2030	3520	169822
2031	3522	169808
2032	3524	169835
2033	3526	169852
2034	3528	169850
2035	3529	169837
2036	3531	169827
2037	3532	169813
2038	3534	169801
2039	3535	169791
2040	3537	169788
2041	3540	169856
2042	3542	169878
2043	3544	169883
2044	3546	169891
2045	3548	169894
2046	3550	169884
2047	3551	169881
2048	3553	169894
2049	3555	169905
2050	3557	169893
2051	3559	169883
2052	3560	169871
2053	3562	169859
2054	3563	169846
2055	3565	169837
2056	3566	169833
2057	3568	169824
2058	3570	169821
2059	3571	169810
2060	3573	169797
2061	3574	169791
2062	3576	169782
2063	3577	169770
2064	3579	169756
2065	3580	169743
2066	3582	169756
2067	3584	169749
2068	3586	169756
2069	3588	169764
2070	3590	169762
2071	3591	169752
2072	3593	169738
2073	3594	169726
2074	3596	169724
2075	3598	169719
2076	3599	169708
2077	3601	169730
2078	3603	169723
2079	3604	169710
2080	3606	169697
2081	3607	169683
2082	3609	169674
2083	3611	169669
2084	3612	169660
2085	3614	169648
2086	3615	169638
2087	3617	169625
2088	3618	169615
2089	3620	169605
2090	3621	169594
2091	3623	169586
2092	3625	169576
2093	3626	169570
2094	3628	169560
2095	3629	169551
2096	3631	169546
2097	3633	169535
2098	3634	169525
2099	3636	169514
2100	3637	169497
2101	3639	169495
2102	3640	169483
2103	3642	169473
2104	3643	169461
2105	3645	169448
2106	3647	169443
2107	3648	169431
2108	3650	169420
2109	3651	169406
2110	3652	169392
2111	3654	169386
2112	3656	169375
2113	3657	169365
2114	3659	169353
2115	3660	169341
2116	3662	169335
2117	3663	169326
2118	3665	169315
2119	3667	169305
2120	3669	169333
2121	3671	169348
2122	3673	169353
2123	3675	169362
2124	3677	169370
2125	3679	169386
2126	3681	169405
2127	3683	169435
2128	3686	169461
2129	3687	169452
2130	3689	169440
2131	3690	169430
2132	3692	169421
2133	3694	169415
2134	3695	169405
2135	3697	169396
2136	3698	169391
2137	3700	169382
2138	3702	169376
2139	3703	169365
2140	3705	169354
2141	3706	169343
2142	3708	169331
2143	3710	169343
2144	3711	169334
2145	3713	169333
2146	3715	169325
2147	3716	169317
2148	3718	169306
2149	3719	169295
2150	3721	169289
2151	3722	169277
2152	3724	169267
2153	3726	169258
2154	3727	169257
2155	3729	169248
2156	3730	169237
2157	3732	169227
2158	3734	169218
2159	3735	169208
2160	3737	169197
2161	3738	169184
2162	3740	169177
2163	3741	169170
2164	3743	169163
2165	3744	169152
2166	3746	169140
2167	3748	169133
2168	3749	169122
2169	3751	169113
2170	3752	169101
2171	3754	169091
2172	3755	169090
2173	3757	169088
2174	3759	169077
2175	3760	169068
2176	3762	169055
2177	3763	169045
2178	3765	169034
2179	3766	169022
2180	3768	169017
2181	3769	169006
2182	3771	168997
2183	3773	168993
2184	3774	168985
2185	3776	168977
2186	3777	168968
2187	3779	168958
2188	3781	168947
2189	3782	168935
2190	3784	168925
2191	3785	168915
2192	3787	168918
2193	3788	168907
2194	3790	168896
2195	3791	168883
2196	3793	168871
2197	3794	168860
2198	3796	168850
2199	3798	168841
2200	3799	168830
2201	3801	168820
2202	3802	168817
2203	3804	168810
2204	3805	168799
2205	3807	168788
2206	3808	168776
2207	3810	168764
2208	3812	168755
2209	3813	168745
2210	3815	168735
2211	3816	168738
2212	3818	168736
2213	3820	168729
2214	3821	168719
2215	3823	168709
2216	3824	168699
2217	3826	168689
2218	3828	168682
2219	3829	168674
2220	3831	168672
2221	3832	168663
2222	3834	168657
2223	3836	168648
2224	3837	168639
2225	3839	168627
2226	3840	168618
2227	3842	168608
2228	3843	168599
2229	3846	168621
2230	3848	168645
2231	3851	168699
2232	3852	168693
2233	3854	168686
2234	3856	168677
2235	3857	168667
2236	3859	168657
2237	3860	168654
2238	3862	168651
2239	3864	168642
2240	3866	168646
2241	3867	168636
2242	3869	168628
2243	3870	168618
2244	3872	168609
2245	3873	168600
2246	3875	168598
2247	3877	168590
2248	3878	168579
2249	3880	168569
2250	3881	168567
2251	3883	168560
2252	3884	168549
2253	3886	168535
2254	3887	168522
2255	3889	168513
2256	3891	168510
2257	3892	168500
2258	3894	168490
2259	3895	168479
2260	3897	168475
2261	3898	168465
2262	3900	168456
2263	3902	168448
2264	3903	168438
2265	3905	168434
2266	3906	168424
2267	3908	168413
2268	3909	168405
2269	3911	168396
2270	3912	168385
2271	3914	168375
2272	3915	168365
2273	3917	168355
2274	3919	168352
2275	3920	168344
2276	3922	168337
2277	3923	168327
2278	3925	168316
2279	3926	168306
2280	3928	168298
2281	3930	168290
2282	3931	168279
2283	3933	168273
2284	3934	168269
2285	3936	168260
2286	3937	168252
2287	3939	168244
2288	3941	168233
2289	3942	168221
2290	3944	168215
2291	3945	168206
2292	3947	168197
2293	3948	168194
2294	3950	168184
2295	3952	168174
2296	3953	168164
2297	3955	168156
2298	3956	168145
2299	3958	168141
2300	3959	168132
2301	3961	168125
2302	3963	168120
2303	3964	168110
2304	3966	168100
2305	3967	168091
2306	3969	168080
2307	3970	168069
2308	3972	168060
2309	3973	168056
2310	3975	168050
2311	3977	168049
2312	3978	168041
2313	3980	168034
2314	3981	168024
2315	3983	168018
2316	3985	168009
2317	3986	168001
2318	3988	167993
2319	3989	167989
2320	3992	168023
2321	3994	168031
2322	3996	168036
2323	3998	168043
2324	4000	168047
2325	4002	168062
2326	4004	168080
2327	4007	168135
2328	4009	168148
2329	4011	168140
2330	4012	168134
2331	4014	168123
2332	4015	168114
2333	4017	168103
2334	4018	168096
2335	4020	168103
2336	4022	168098
2337	4024	168090
2338	4025	168082
2339	4027	168072
2340	4028	168063
2341	4030	168053
2342	4031	168044
2343	4033	168034
2344	4034	168025
2345	4036	168035
2346	4038	168027
2347	4039	168016
2348	4041	168008
2349	4042	167998
2350	4044	167985
2351	4046	167978
2352	4047	167969
2353	4049	167958
2354	4050	167953
2355	4052	167947
2356	4054	167967
2357	4056	167960
2358	4057	167951
2359	4059	167940
2360	4060	167933
2361	4062	167931
2362	4064	167931
2363	4065	167923
2364	4067	167927
2365	4069	167934
2366	4071	167927
2367	4072	167917
2368	4074	167903
2369	4075	167894
2370	4077	167890
2371	4079	167890
2372	4080	167883
2373	4082	167874
2374	4085	167923
2375	4087	167947
2376	4089	167940
2377	4090	167937
2378	4092	167933
2379	4094	167946
2380	4096	167951
2381	4098	167966
2382	4101	168017
2383	4103	168023
2384	4105	168029
2385	4107	168054
2386	4109	168060
2387	4111	168069
2388	4114	168103
2389	4117	168171
2390	4119	168178
2391	4122	168206
2392	4124	168218
2393	4126	168230
2394	4128	168242
2395	4131	168297
2396	4133	168304
2397	4135	168312
2398	4137	168331
2399	4139	168345
2400	4141	168355
2401	4143	168363
2402	4146	168394
2403	4148	168406
2404	4150	168410
2405	4152	168427
2406	4154	168435
2407	4156	168445
2408	4158	168450
2409	4160	168457
2410	4162	168479
2411	4163	168472
2412	4165	168461
2413	4167	168454
2414	4168	168445
2415	4170	168434
2416	4171	168426
2417	4173	168417
2418	4174	168406
2419	4176	168404
2420	4178	168395
2421	4179	168384
2422	4181	168377
2423	4182	168368
2424	4184	168360
2425	4185	168349
2426	4187	168340
2427	4188	168331
2428	4191	168360
2429	4192	168357
2430	4194	168349
2431	4196	168339
2432	4197	168330
2433	4199	168321
2434	4200	168311
2435	4202	168303
2436	4203	168292
2437	4205	168291
2438	4206	168280
2439	4208	168272
2440	4210	168260
2441	4211	168250
2442	4213	168242
2443	4214	168230
2444	4216	168219
2445	4217	168209
2446	4219	168198
2447	4220	168191
2448	4222	168182
2449	4223	168173
2450	4225	168162
2451	4226	168152
2452	4228	168143
2453	4229	168133
2454	4231	168123
2455	4232	168113
2456	4234	168111
2457	4236	168103
2458	4237	168095
2459	4239	168085
2460	4240	168075
2461	4242	168066
2462	4243	168056
2463	4245	168048
2464	4246	168038
2465	4248	168028
2466	4249	168018
2467	4251	168011
2468	4252	168001
2469	4254	167992
2470	4256	167982
2471	4257	167974
2472	4259	167964
2473	4260	167956
2474	4262	167954
2475	4263	167945
2476	4265	167944
2477	4267	167935
2478	4268	167928
2479	4270	167918
2480	4271	167907
2481	4273	167901
2482	4274	167892
2483	4276	167884
2484	4278	167875
2485	4279	167868
2486	4281	167863
2487	4282	167856
2488	4284	167846
2489	4285	167837
2490	4287	167826
2491	4288	167815
2492	4290	167807
2493	4291	167797
2494	4293	167787
2495	4295	167792
2496	4296	167788
2497	4298	167779
2498	4300	167772
2499	4301	167763
2500	4303	167754
2501	4304	167744
2502	4306	167736
2503	4307	167726
2504	4309	167715
2505	4310	167707
2506	4312	167699
2507	4313	167689
2508	4315	167680
2509	4316	167673
2510	4318	167665
2511	4320	167656
2512	4321	167647
2513	4323	167639
2514	4324	167640
2515	4326	167632
2516	4328	167623
2517	4329	167615
2518	4331	167607
2519	4332	167600
2520	4334	167591
2521	4335	167582
2522	4337	167573
2523	4338	167566
2524	4343	167664
2525	4345	167672
2526	4347	167682
2527	4349	167693
2528	4353	167773
2529	4355	167797
2530	4358	167829
2531	4359	167822
2532	4361	167821
2533	4363	167822
2534	4365	167841
2535	4367	167834
2536	4370	167883
2537	4371	167877
2538	4373	167869
2539	4374	167861
2540	4376	167859
2541	4378	167851
2542	4380	167868
2543	4381	167861
2544	4384	167877
2545	4386	167892
2546	4387	167886
2547	4389	167878
2548	4391	167880
2549	4392	167873
2550	4394	167871
2551	4396	167878
2552	4398	167904
2553	4400	167896
2554	4402	167890
2555	4403	167884
2556	4405	167875
2557	4406	167867
2558	4408	167858
2559	4409	167854
2560	4411	167848
2561	4413	167845
2562	4414	167836
2563	4416	167827
2564	4417	167816
2565	4419	167808
2566	4420	167797
2567	4422	167789
2568	4423	167778
2569	4425	167781
2570	4427	167787
2571	4429	167781
2572	4430	167773
2573	4432	167765
2574	4433	167757
2575	4435	167747
2576	4436	167736
2577	4438	167727
2578	4439	167717
2579	4441	167715
2580	4443	167705
2581	4444	167696
2582	4446	167688
2583	4447	167679
2584	4449	167672
2585	4450	167664
2586	4452	167656
2587	4453	167645
2588	4455	167636
2589	4457	167634
2590	4458	167627
2591	4460	167620
2592	4461	167609
2593	4463	167601
2594	4464	167592
2595	4466	167581
2596	4467	167572
2597	4469	167563
2598	4471	167580
2599	4473	167573
2600	4474	167564
2601	4476	167556
2602	4477	167550
2603	4479	167542
2604	4480	167533
2605	4482	167522
2606	4484	167514
2607	4485	167510
2608	4487	167501
2609	4488	167493
2610	4490	167483
2611	4491	167475
2612	4493	167464
2613	4494	167455
2614	4496	167447
2615	4497	167439
2616	4499	167436
2617	4501	167430
2618	4502	167423
2619	4504	167416
2620	4505	167407
2621	4507	167398
2622	4508	167389
2623	4510	167381
2624	4511	167373
2625	4513	167364
2626	4515	167358
2627	4517	167367
2628	4519	167403
2629	4521	167413
2630	4523	167406
2631	4525	167400
2632	4526	167393
2633	4528	167394
2634	4530	167393
2635	4532	167413
2636	4534	167406
2637	4535	167407
2638	4537	167401
2639	4539	167393
2640	4540	167382
2641	4541	167372
2642	4543	167371
2643	4545	167366
2644	4546	167357
2645	4548	167348
2646	4550	167350
2647	4551	167343
2648	4553	167334
2649	4554	167327
2650	4556	167316
2651	4558	167319
2652	4559	167311
2653	4561	167303
2654	4562	167298
2655	4564	167290
2656	4566	167284
2657	4567	167276
2658	4569	167269
2659	4570	167263
2660	4572	167255
2661	4573	167246
2662	4575	167260
2663	4578	167271
2664	4580	167283
2665	4582	167311
2666	4584	167318
2667	4586	167311
2668	4587	167302
2669	4589	167299
2670	4590	167290
2671	4592	167289
2672	4594	167282
2673	4595	167272
2674	4597	167284
2675	4600	167320
2676	4602	167310
2677	4603	167308
2678	4605	167301
2679	4607	167300
2680	4608	167293
2681	4610	167283
2682	4612	167287
2683	4614	167319
2684	4616	167331
2685	4618	167337
2686	4620	167329
2687	4622	167331
2688	4623	167323
2689	4625	167314
2690	4626	167308
2691	4629	167346
2692	4631	167361
2693	4633	167366
2694	4635	167361
2695	4637	167365
2696	4638	167359
2697	4640	167349
2698	4642	167369
2699	4645	167421
2700	4647	167435
2701	4649	167432
2702	4651	167423
2703	4652	167425
2704	4654	167418
2705	4656	167410
2706	4657	167404
2707	4660	167447
2708	4663	167470
2709	4664	167469
2710	4666	167467
2711	4668	167463
2712	4669	167454
2713	4671	167447
2714	4672	167440
2715	4675	167469
2716	4679	167543
2717	4680	167541
2718	4682	167545
2719	4684	167538
2720	4686	167531
2721	4687	167525
2722	4689	167522
2723	4692	167562
2724	4694	167575
2725	4696	167582
2726	4698	167597
2727	4700	167611
2728	4703	167631
2729	4706	167680
2730	4708	167690
2731	4709	167686
2732	4711	167681
2733	4713	167675
2734	4714	167664
2735	4716	167657
2736	4717	167652
2737	4719	167648
2738	4721	167661
2739	4723	167656
2740	4724	167648
2741	4726	167643
2742	4728	167646
2743	4729	167638
2744	4731	167631
2745	4732	167626
2746	4734	167628
2747	4736	167632
2748	4738	167645
2749	4741	167664
2750	4742	167659
2751	4744	167654
2752	4745	167647
2753	4747	167641
2754	4749	167638
2755	4751	167639
2756	4753	167658
2757	4755	167681
2758	4757	167688
2759	4759	167682
2760	4761	167677
2761	4762	167672
2762	4764	167674
2763	4766	167676
2764	4768	167681
2765	4770	167708
2766	4772	167719
2767	4774	167715
2768	4776	167708
2769	4777	167702
2770	4779	167695
2771	4780	167690
2772	4782	167684
2773	4784	167698
2774	4786	167704
2775	4788	167704
2776	4790	167698
2777	4791	167691
2778	4793	167684
2779	4795	167688
2780	4796	167682
2781	4798	167674
2782	4800	167683
2783	4802	167714
2784	4804	167711
2785	4806	167704
2786	4807	167698
2787	4809	167701
2788	4811	167697
2789	4812	167690
2790	4814	167700
2791	4817	167738
2792	4819	167744
2793	4821	167739
2794	4823	167743
2795	4825	167744
2796	4826	167737
2797	4828	167732
2798	4830	167736
2799	4832	167754
2800	4834	167747
2801	4835	167749
2802	4837	167743
2803	4839	167737
2804	4840	167732
2805	4842	167723
2806	4843	167717
2807	4845	167724
2808	4847	167720
2809	4849	167713
2810	4850	167714
2811	4852	167711
2812	4854	167704
2813	4855	167698
2814	4857	167693
2815	4858	167686
2816	4860	167682
2817	4862	167676
2818	4863	167668
2819	4865	167667
2820	4866	167660
2821	4868	167654
2822	4870	167646
2823	4871	167641
2824	4873	167634
2825	4874	167628
2826	4876	167629
2827	4878	167624
2828	4880	167627
2829	4881	167623
2830	4883	167617
2831	4885	167609
2832	4886	167604
2833	4888	167599
2834	4889	167591
2835	4891	167582
2836	4893	167581
2837	4894	167581
2838	4896	167575
2839	4897	167566
2840	4899	167558
2841	4901	167551
2842	4902	167543
2843	4904	167535
2844	4905	167525
2845	4907	167517
2846	4908	167512
2847	4910	167507
2848	4912	167502
2849	4913	167494
2850	4915	167484
2851	4916	167476
2852	4918	167467
2853	4919	167459
2854	4921	167450
2855	4922	167442
2856	4924	167444
2857	4926	167436
2858	4927	167428
2859	4929	167419
2860	4930	167410
2861	4932	167402
2862	4933	167395
2863	4935	167386
2864	4936	167377
2865	4938	167372
2866	4940	167378
2867	4941	167372
2868	4943	167364
2869	4945	167356
2870	4946	167346
2871	4948	167339
2872	4949	167331
2873	4951	167323
2874	4952	167315
2875	4954	167314
2876	4955	167305
2877	4957	167295
2878	4959	167288
2879	4960	167281
2880	4962	167271
2881	4963	167264
2882	4965	167257
2883	4966	167248
2884	4968	167260
2885	4970	167258
2886	4972	167250
2887	4974	167260
2888	4975	167255
2889	4977	167247
2890	4978	167240
2891	4980	167233
2892	4981	167223
2893	4983	167219
2894	4985	167211
2895	4986	167206
2896	4988	167199
2897	4989	167193
2898	4991	167186
2899	4992	167177
2900	4994	167170
2901	4996	167163
2902	4997	167161
2903	4999	167155
2904	5001	167150
2905	5002	167144
2906	5004	167135
2907	5005	167127
2908	5007	167119
2909	5008	167112
2910	5010	167105
2911	5011	167096
2912	5013	167091
2913	5015	167086
2914	5016	167083
2915	5018	167077
2916	5019	167068
2917	5021	167060
2918	5022	167050
2919	5024	167043
2920	5025	167036
2921	5028	167060
2922	5030	167068
2923	5032	167078
2924	5034	167084
2925	5036	167088
2926	5038	167096
2927	5040	167105
2928	5042	167125
2929	5044	167125
2930	5046	167119
2931	5047	167118
2932	5050	167129
2933	5051	167121
2934	5053	167113
2935	5054	167106
2936	5056	167105
2937	5059	167157
2938	5062	167176
2939	5064	167193
2940	5066	167191
2941	5067	167184
2942	5069	167175
2943	5070	167166
2944	5072	167164
2945	5073	167157
2946	5075	167150
2947	5076	167140
2948	5078	167135
2949	5080	167138
2950	5082	167131
2951	5083	167123
2952	5085	167115
2953	5086	167109
2954	5088	167102
2955	5089	167091
2956	5091	167084
2957	5092	167077
2958	5094	167071
2959	5095	167064
2960	5097	167057
2961	5099	167049
2962	5101	167058
2963	5103	167065
2964	5105	167070
2965	5106	167074
2966	5108	167077
2967	5110	167087
2968	5112	167094
2969	5115	167113
2970	5117	167121
2971	5119	167125
2972	5121	167134
2973	5123	167139
2974	5125	167144
2975	5127	167157
2976	5129	167169
2977	5131	167174
2978	5133	167178
2979	5135	167186
2980	5137	167193
2981	5139	167198
2982	5141	167206
2983	5143	167218
2984	5145	167230
2985	5147	167234
2986	5149	167239
2987	5151	167246
2988	5153	167255
2989	5155	167262
2990	5157	167275
2991	5159	167286
2992	5161	167297
2993	5163	167304
2994	5165	167315
2995	5167	167312
2996	5168	167302
2997	5170	167294
2998	5172	167288
2999	5173	167281
3000	5175	167277
3001	5176	167272
3002	5178	167268
3003	5180	167266
3004	5181	167258
3005	5183	167252
3006	5184	167242
3007	5186	167234
3008	5188	167228
3009	5189	167222
3010	5191	167215
3011	5192	167207
3012	5194	167198
3013	5195	167191
3014	5197	167183
3015	5198	167175
3016	5200	167166
3017	5201	167159
3018	5204	167176
3019	5205	167169
3020	5207	167163
3021	5208	167156
3022	5210	167148
3023	5211	167139
3024	5213	167130
3025	5214	167123
3026	5216	167118
3027	5218	167114
3028	5219	167109
3029	5221	167103
3030	5222	167095
3031	5224	167086
3032	5225	167077
3033	5227	167069
3034	5229	167061
3035	5230	167053
3036	5232	167062
3037	5234	167059
3038	5235	167050
3039	5237	167043
3040	5238	167035
3041	5240	167029
3042	5241	167021
3043	5243	167014
3044	5245	167006
3045	5246	167004
3046	5248	166996
3047	5250	166996
3048	5251	166989
3049	5253	166982
3050	5254	166972
3051	5256	166966
3052	5257	166960
3053	5259	166951
3054	5260	166943
3055	5262	166938
3056	5263	166930
3057	5265	166928
3058	5267	166921
3059	5268	166914
3060	5270	166907
3061	5271	166900
3062	5274	166910
3063	5275	166902
3064	5277	166906
3065	5278	166898
3066	5280	166894
3067	5282	166893
3068	5283	166885
3069	5285	166878
3070	5287	166876
3071	5288	166874
3072	5290	166874
3073	5292	166869
3074	5293	166861
3075	5295	166861
3076	5297	166865
3077	5299	166859
3078	5300	166853
3079	5302	166853
3080	5304	166849
3081	5305	166844
3082	5307	166836
3083	5308	166828
3084	5310	166828
3085	5312	166833
3086	5314	166851
3087	5316	166862
3088	5318	166855
3089	5320	166850
3090	5321	166843
3091	5323	166836
3092	5324	166835
3093	5326	166829
3094	5328	166851
3095	5330	166847
3096	5332	166847
3097	5334	166846
3098	5335	166839
3099	5337	166832
3100	5338	166827
3101	5340	166824
3102	5342	166818
3103	5345	166864
3104	5347	166869
3105	5348	166864
3106	5350	166854
3107	5351	166847
3108	5353	166842
3109	5355	166836
3110	5356	166829
3111	5358	166844
3112	5360	166841
3113	5362	166843
3114	5364	166835
3115	5365	166827
3116	5367	166818
3117	5368	166809
3118	5370	166801
3119	5371	166795
3120	5373	166788
3121	5375	166803
3122	5377	166808
3123	5379	166823
3124	5381	166820
3125	5382	166815
3126	5384	166809
3127	5386	166801
3128	5387	166795
3129	5389	166793
3130	5391	166815
3131	5393	166821
3132	5395	166825
3133	5397	166828
3134	5399	166836
3135	5402	166856
3136	5404	166873
3137	5407	166905
3138	5408	166900
3139	5410	166894
3140	5411	166888
3141	5413	166881
3142	5415	166873
3143	5416	166864
3144	5418	166856
3145	5419	166849
3146	5421	166856
3147	5423	166850
3148	5424	166844
3149	5426	166836
3150	5427	166830
3151	5429	166824
3152	5431	166818
3153	5432	166812
3154	5434	166806
3155	5436	166808
3156	5437	166803
3157	5439	166797
3158	5440	166792
3159	5442	166783
3160	5443	166775
3161	5445	166769
3162	5447	166763
3163	5448	166756
3164	5450	166750
3165	5451	166743
3166	5453	166740
3167	5454	166733
3168	5456	166726
3169	5458	166719
3170	5459	166712
3171	5461	166705
3172	5462	166696
3173	5464	166688
3174	5465	166681
3175	5467	166672
3176	5468	166667
3177	5470	166660
3178	5471	166653
3179	5473	166647
3180	5474	166640
3181	5476	166634
3182	5478	166627
3183	5479	166618
3184	5481	166612
3185	5482	166612
3186	5484	166617
3187	5486	166610
3188	5488	166604
3189	5489	166597
3190	5491	166591
3191	5492	166585
3192	5494	166578
3193	5495	166572
3194	5497	166567
3195	5499	166563
3196	5500	166555
3197	5502	166549
3198	5503	166542
3199	5505	166535
3200	5506	166528
3201	5508	166521
3202	5509	166514
3203	5511	166508
3204	5513	166501
3205	5514	166495
3206	5516	166488
3207	5517	166482
3208	5519	166477
3209	5520	166471
3210	5522	166466
3211	5524	166459
3212	5525	166453
3213	5527	166449
3214	5528	166442
3215	5530	166436
3216	5531	166429
3217	5533	166422
3218	5535	166415
3219	5536	166409
3220	5538	166401
3221	5539	166395
3222	5541	166393
3223	5543	166387
3224	5544	166382
3225	5546	166376
3226	5547	166369
3227	5549	166364
3228	5550	166357
3229	5552	166351
3230	5553	166342
3231	5555	166335
3232	5557	166327
3233	5558	166321
3234	5560	166314
3235	5561	166310
3236	5563	166303
3237	5564	166297
3238	5566	166291
3239	5568	166285
3240	5569	166278
3241	5571	166269
3242	5572	166263
3243	5574	166256
3244	5575	166254
3245	5577	166249
3246	5579	166243
3247	5580	166237
3248	5582	166230
3249	5583	166224
3250	5585	166216
3251	5586	166207
3252	5588	166202
3253	5589	166194
3254	5591	166185
3255	5592	166181
3256	5594	166174
3257	5596	166167
3258	5597	166161
3259	5599	166155
3260	5600	166148
3261	5602	166142
3262	5603	166135
3263	5605	166128
3264	5606	166121
3265	5608	166115
3266	5610	166109
3267	5611	166105
3268	5613	166097
3269	5614	166089
3270	5616	166083
3271	5617	166075
3272	5619	166069
3273	5620	166063
3274	5622	166056
3275	5624	166075
3276	5626	166070
3277	5628	166066
3278	5629	166061
3279	5631	166061
3280	5633	166057
3281	5634	166053
3282	5636	166047
3283	5637	166041
3284	5640	166059
3285	5641	166053
3286	5643	166048
3287	5645	166041
3288	5646	166043
